"Recip_County","Recip_State","Month","Year","Total","Lat","Long","Cases"
"Ottawa County","OK",11,2021,718106,36.835764,-94.802681,184884
"Otter Tail County","MN",11,2021,1695294,46.405727,-95.714581,274993
"Ouachita County","AR",11,2021,751905,33.591168,-92.878413,103027
"Ouray County","CO",11,2021,187260,38.154731,-107.78848,14763
"Outagamie County","WI",11,2021,6790188,44.418226,-88.464988,984131
"Overton County","TN",11,2021,463750,36.34485,-85.283076,145663
"Owen County","IN",11,2021,513119,39.317339,-86.838845,100137
"Owyhee County","ID",11,2021,222059,42.572851,-116.18969,50305
"Ozark County","MO",11,2021,174089,36.64959,-92.458549,34557
"Ozaukee County","WI",11,2021,3636585,43.501807,-87.847551,391455
"Pacific County","WA",11,2021,728201,46.556587,-123.782419,55768
"Page County","VA",11,2021,539076,38.623209,-78.491872,104710
"Palm Beach County","FL",11,2021,58643809,26.649126,-80.448354,6790579
"Palo Pinto County","TX",11,2021,637604,32.752204,-98.317967,144265
"Pamlico County","NC",11,2021,430715,35.147575,-76.665268,52310
"Panola County","MS",11,2021,930446,34.365205,-89.963065,200741
"Panola County","TX",11,2021,506635,32.163978,-94.305156,89311
"Park County","CO",11,2021,515552,39.118914,-105.717648,47692
"Park County","MT",11,2021,582746,45.463081,-110.53493,77388
"Park County","WY",11,2021,788814,44.492387,-109.593597,159726
"Parke County","IN",11,2021,391012,39.77425,-87.19695,72554
"Parker County","TX",11,2021,3765194,32.777096,-97.805905,740285
"Parmer County","TX",11,2021,225022,34.532163,-102.784853,46505
"Pasco County","FL",11,2021,18890083,28.309823,-82.511006,2386366
"Pasquotank County","NC",11,2021,1319027,36.265199,-76.260691,162487
"Passaic County","NJ",11,2021,20181266,41.036655,-74.299408,2488641
"Patrick County","VA",11,2021,416535,36.667138,-80.286413,65493
"Paulding County","GA",11,2021,2188578,33.92103,-84.867169,764814
"Paulding County","OH",11,2021,452298,41.118948,-84.582125,91247
"Pawnee County","NE",11,2021,51522,40.137797,-96.245214,8896
"Pawnee County","OK",11,2021,480333,36.313704,-96.696669,80838
"Payette County","ID",11,2021,427362,44.00243,-116.750238,126164
"Payne County","OK",11,2021,2363288,36.079225,-96.975255,364049
"Peach County","GA",11,2021,278294,32.571324,-83.831978,124347
"Pearl River County","MS",11,2021,1536910,30.774793,-89.586904,290058
"Pecos County","TX",11,2021,533090,30.773298,-102.718153,69929
"Pembina County","ND",11,2021,222136,48.766896,-97.545405,39369
"Pemiscot County","MO",11,2021,299228,36.209916,-89.785942,62275
"Pend Oreille County","WA",11,2021,323070,48.543825,-117.232191,48368
"Pender County","NC",11,2021,1960138,34.512556,-77.888106,269267
"Pendleton County","WV",11,2021,182343,38.67445,-79.340617,34798
"Pennington County","MN",11,2021,415031,48.069247,-96.037725,70595
"Pennington County","SD",11,2021,3880562,44.002349,-102.823801,654671
"Peoria County","IL",11,2021,6167280,40.785972,-89.766993,840867
"Pepin County","WI",11,2021,206594,44.627436,-91.83489,37310
"Perkins County","NE",11,2021,51591,40.857646,-101.627468,11415
"Perkins County","SD",11,2021,54712,45.483387,-102.467995,13237
"Perquimans County","NC",11,2021,394830,36.180897,-76.403244,48712
"Perry County","AL",11,2021,259578,32.639005,-87.293827,42475
"Perry County","AR",11,2021,321517,34.946363,-92.926877,46619
"Perry County","IL",11,2021,598489,38.084381,-89.368525,133478
"Perry County","IN",11,2021,632287,38.081436,-86.62654,82738
"Perry County","MO",11,2021,443511,37.71113,-89.802125,100217
"Perry County","MS",11,2021,259923,31.169307,-88.988755,63467
"Perry County","OH",11,2021,828696,39.743187,-82.237952,163041
"Perry County","PA",11,2021,1477648,40.39778,-77.266328,168342
"Perry County","TN",11,2021,191453,35.663752,-87.869326,48928
"Pershing County","NV",11,2021,144947,40.439639,-118.409477,34277
"Person County","NC",11,2021,1332734,36.386356,-78.96563,156400
"Petroleum County","MT",11,2021,8725,47.141917,-108.226575,623
"Pettis County","MO",11,2021,1058567,38.727367,-93.285207,227502
"Phelps County","MO",11,2021,1136539,37.866326,-91.790349,193013
"Phelps County","NE",11,2021,96867,40.516365,-99.406557,44583
"Philadelphia County","PA",11,2021,64251984,40.009376,-75.133346,5611308
"Phillips County","AR",11,2021,519155,34.423687,-90.855593,96726
"Phillips County","CO",11,2021,127247,40.594712,-102.345105,16701
"Phillips County","MT",11,2021,100440,48.250143,-107.928897,25286
"Piatt County","IL",11,2021,545425,40.009033,-88.592355,64441
"Pickaway County","OH",11,2021,1666733,39.648947,-83.052827,352937
"Pickens County","AL",11,2021,591350,33.2968,-88.096864,99057
"Pickens County","GA",11,2021,312466,34.456746,-84.490351,169967
"Pickens County","SC",11,2021,3457267,34.885368,-82.723377,846249
"Pickett County","TN",11,2021,130898,36.559364,-85.075741,33110
"Pierce County","GA",11,2021,316505,31.353998,-82.21037,129109
"Pierce County","ND",11,2021,105563,48.238883,-99.966497,24200
"Pierce County","NE",11,2021,92209,42.271413,-97.610992,25608
"Pierce County","WA",11,2021,32814990,47.051413,-122.15324,2886359
"Pierce County","WI",11,2021,1076407,44.725336,-92.426279,208489
"Pike County","AL",11,2021,827766,31.798653,-85.941608,152099
"Pike County","AR",11,2021,280555,34.158191,-93.658659,52064
"Pike County","GA",11,2021,180837,33.081149,-84.389462,115456
"Pike County","IL",11,2021,362234,39.625106,-90.889034,82609
"Pike County","IN",11,2021,418594,38.397961,-87.232547,71014
"Pike County","MO",11,2021,406116,39.339959,-91.171607,79693
"Pike County","MS",11,2021,1147718,31.177516,-90.397725,177118
"Pike County","OH",11,2021,700346,39.071341,-83.052911,134709
"Pike County","PA",11,2021,1992012,41.325949,-75.031514,171481
"Pima County","AZ",11,2021,40862576,32.128038,-111.783657,4563228
"Pinal County","AZ",11,2021,14084483,32.918521,-111.366339,2324635
"Pine County","MN",11,2021,817961,46.10094,-92.763094,142679
"Pinellas County","FL",11,2021,37095720,27.905342,-82.798066,4051223
"Pipestone County","MN",11,2021,280990,44.015361,-96.257015,43177
"Pitkin County","CO",11,2021,888244,39.217541,-106.916162,97040
"Pitt County","NC",11,2021,5809114,35.59249,-77.372739,902469
"Pittsburg County","OK",11,2021,1175437,34.92554,-95.74813,206911
"Pittsylvania County","VA",11,2021,1526581,36.821721,-79.398502,250061
"Piute County","UT",11,2021,34741,38.335881,-112.129375,5909
"Placer County","CA",11,2021,15161775,39.062032,-120.722718,1240154
"Platte County","MO",11,2021,3386018,39.37869,-94.761477,186951
"Platte County","NE",11,2021,421831,41.576866,-97.513467,169115
"Platte County","WY",11,2021,196275,42.131593,-104.953963,44084
"Pleasants County","WV",11,2021,81036,39.368133,-81.161172,43171
"Plumas County","CA",11,2021,0,39.992295,-120.824371,55874
"Plymouth County","MA",11,2021,20969010,41.987196,-70.741942,1848839
"Pocahontas County","WV",11,2021,137255,38.332606,-80.010121,36264
"Poinsett County","AR",11,2021,629945,35.56887,-90.681104,150358
"Polk County","AR",11,2021,426361,34.490915,-94.230884,89978
"Polk County","FL",11,2021,24024118,27.953649,-81.693534,3873409
"Polk County","GA",11,2021,429025,33.996015,-85.188338,257755
"Polk County","MN",11,2021,1035993,47.774254,-96.400027,170491
"Polk County","MO",11,2021,743326,37.616761,-93.400817,156564
"Polk County","NC",11,2021,562509,35.277901,-82.167621,71641
"Polk County","NE",11,2021,59769,41.187925,-97.570663,24295
"Polk County","OR",11,2021,3116202,44.900372,-123.39864,237855
"Polk County","TN",11,2021,411924,35.109437,-84.541112,96624
"Polk County","TX",11,2021,1452883,30.784553,-94.837338,178453
"Polk County","WI",11,2021,1281039,45.462041,-92.447066,230767
"Pondera County","MT",11,2021,188739,48.228604,-112.220761,24015
"Pontotoc County","MS",11,2021,785202,34.227081,-89.037239,206666
"Pontotoc County","OK",11,2021,1176522,34.721421,-96.691804,208835
"Pope County","AR",11,2021,1870448,35.456557,-93.026818,363746
"Pope County","IL",11,2021,81369,37.417169,-88.542374,17140
"Pope County","MN",11,2021,360233,45.589623,-95.446705,56862
"Portage County","OH",11,2021,5221219,41.16897,-81.196962,585366
"Portage County","WI",11,2021,2502328,44.476246,-89.49807,307625
"Porter County","IN",11,2021,5576529,41.509914,-87.071313,722117
"Posey County","IN",11,2021,700832,38.027614,-87.868653,117118
"Pottawatomie County","OK",11,2021,2076868,35.211391,-96.957004,373478
"Potter County","PA",11,2021,328104,41.748587,-77.894436,63253
"Potter County","SD",11,2021,74701,45.052713,-99.962003,13348
"Potter County","TX",11,2021,3120911,35.398675,-101.893804,725992
"Powder River County","MT",11,2021,21401,45.408926,-105.555344,8457
"Powell County","MT",11,2021,181583,46.844225,-112.9311,42489
"Power County","ID",11,2021,204901,42.694126,-112.844407,32811
"Powhatan County","VA",11,2021,733321,37.549404,-77.912855,86658
"Prairie County","AR",11,2021,209797,34.831116,-91.55362,38547
"Prairie County","MT",11,2021,23551,46.812384,-105.503994,5076
"Preble County","OH",11,2021,1004006,39.73881,-84.644758,179752
"Prentiss County","MS",11,2021,630159,34.620566,-88.522184,148149
"Presidio County","TX",11,2021,360494,30.005891,-104.261619,27311
"Presque Isle County","MI",11,2021,437972,45.252397,-83.432283,45314
"Preston County","WV",11,2021,728624,39.46903,-79.668865,167177
"Price County","WI",11,2021,471450,45.679072,-90.35965,61563
"Prince Edward County","VA",11,2021,448376,37.224881,-78.432957,89349
"Prince George County","VA",11,2021,1348714,37.187325,-77.220993,155263
"Prince William County","VA",11,2021,19461908,38.701119,-77.479579,1684838
"Providence County","RI",11,2021,25619169,41.869768,-71.578625,3536409
"Prowers County","CO",11,2021,297686,37.958181,-102.392161,54841
"Pueblo County","CO",11,2021,5388707,38.162765,-104.484668,839380
"Pulaski County","AR",11,2021,13215601,34.770311,-92.312996,1785149
"Pulaski County","GA",11,2021,116346,32.238803,-83.481845,45906
"Pulaski County","IL",11,2021,125443,37.215615,-89.127755,32217
"Pulaski County","IN",11,2021,321912,41.045272,-86.692538,59096
"Pulaski County","MO",11,2021,1924432,37.824835,-92.207022,163550
"Pulaski County","VA",11,2021,898030,37.063385,-80.713444,128491
"Pushmataha County","OK",11,2021,231473,34.377899,-95.408082,54746
"Putnam County","FL",11,2021,1826616,29.593896,-81.732039,384434
"Putnam County","GA",11,2021,198246,33.32106,-83.37179,97737
"Putnam County","IL",11,2021,186996,41.198961,-89.298347,17940
"Putnam County","IN",11,2021,926135,39.665548,-86.853373,183831
"Putnam County","MO",11,2021,92030,40.478606,-93.014531,19726
"Putnam County","NY",11,2021,4116445,41.427907,-73.743861,385717
"Putnam County","OH",11,2021,926032,41.024533,-84.129879,173484
"Putnam County","TN",11,2021,2380996,36.14094,-85.49618,507009
"Putnam County","WV",11,2021,749359,38.510518,-81.906109,280433
"Quay County","NM",11,2021,235499,35.107018,-103.548071,34598
"Quitman County","GA",11,2021,18949,31.862938,-85.004798,7731
"Quitman County","MS",11,2021,209328,34.252833,-90.290171,32157
"Rabun County","GA",11,2021,295003,34.883934,-83.40487,78713
"Racine County","WI",11,2021,6703233,42.780392,-87.771599,997170
"Rains County","TX",11,2021,266902,32.870457,-95.795613,45848
"Raleigh County","WV",11,2021,1152460,37.762469,-81.264672,358361
"Ralls County","MO",11,2021,170746,39.553455,-91.524787,47708
"Ramsey County","MN",11,2021,21861245,45.015204,-93.099965,2077064
"Ramsey County","ND",11,2021,380099,48.266163,-98.739031,70292
"Randall County","TX",11,2021,3735819,34.962529,-101.895547,741164
"Randolph County","AL",11,2021,462620,33.296461,-85.464064,99909
"Randolph County","AR",11,2021,435012,36.341298,-91.028441,101900
"Randolph County","GA",11,2021,87348,31.762651,-84.752311,30345
"Randolph County","IL",11,2021,941508,38.056515,-89.82121,169523
"Randolph County","IN",11,2021,648006,40.164079,-85.00579,111342
"Randolph County","MO",11,2021,550563,39.439249,-92.492959,112269
"Randolph County","NC",11,2021,3763672,35.709915,-79.806215,668446
"Randolph County","WV",11,2021,557758,38.781095,-79.867788,159890
"Rankin County","MS",11,2021,4661920,32.267123,-89.946063,670481
"Ransom County","ND",11,2021,182146,46.449276,-97.647554,28573
"Rappahannock County","VA",11,2021,239575,38.684522,-78.168824,18250
"Ravalli County","MT",11,2021,1249073,46.077744,-114.105795,157989
"Ray County","MO",11,2021,531629,39.308401,-93.995746,92709
"Reagan County","TX",11,2021,90495,31.375191,-101.514395,18128
"Real County","TX",11,2021,102120,29.830097,-99.812549,16761
"Red Lake County","MN",11,2021,131799,47.865487,-96.08718,20072
"Red River County","TX",11,2021,294195,33.619625,-95.048429,42218
"Red Willow County","NE",11,2021,109139,40.16942,-100.468576,50898
"Redwood County","MN",11,2021,458489,44.403536,-95.254241,79721
"Reeves County","TX",11,2021,651733,31.308366,-103.712706,109698
"Refugio County","TX",11,2021,220747,28.322116,-97.162472,36019
"Rensselaer County","NY",11,2021,6378572,42.710421,-73.513845,489606
"Renville County","MN",11,2021,448189,44.723697,-94.955617,76534
"Renville County","ND",11,2021,50453,48.712781,-101.658152,12640
"Reynolds County","MO",11,2021,97100,37.366464,-90.972282,24091
"Rhea County","TN",11,2021,833807,35.60059,-84.949548,211392
"Rice County","MN",11,2021,2382534,44.350775,-93.298513,323150
"Rich County","UT",11,2021,72955,41.627598,-111.240227,7986
"Richardson County","NE",11,2021,225722,40.123743,-95.718603,29371
"Richland County","IL",11,2021,410001,38.712187,-88.085452,89084
"Richland County","MT",11,2021,243480,47.785633,-104.563408,55977
"Richland County","ND",11,2021,485615,46.265219,-96.93796,81916
"Richland County","OH",11,2021,2990541,40.774159,-82.542781,592757
"Richland County","SC",11,2021,14967112,34.029095,-80.898037,2090377
"Richland County","WI",11,2021,579943,43.376199,-90.435693,71509
"Richmond County","GA",11,2021,4531130,33.361486,-82.074998,1060749
"Richmond County","NC",11,2021,1270081,35.004636,-79.755695,217101
"Richmond County","VA",11,2021,223592,37.942894,-76.730561,50862
"Rio Arriba County","NM",11,2021,1763557,36.509669,-106.693983,161773
"Rio Blanco County","CO",11,2021,143353,39.972622,-108.200716,34360
"Rio Grande County","CO",11,2021,402081,37.485853,-106.453128,50627
"Ripley County","IN",11,2021,779756,39.100226,-85.260494,158102
"Ripley County","MO",11,2021,229707,36.65017,-90.874834,59973
"Ritchie County","WV",11,2021,134591,39.177112,-81.066317,45246
"Riverside County","CA",11,2021,82560495,33.729828,-116.002239,11447324
"Roane County","TN",11,2021,1389717,35.84725,-84.523929,305766
"Roane County","WV",11,2021,62099,38.74295,-81.354494,50655
"Roanoke County","VA",11,2021,2903952,37.330792,-80.191237,368242
"Roberts County","SD",11,2021,423815,45.623397,-96.947551,48193
"Roberts County","TX",11,2021,15911,35.838596,-100.836682,3006
"Robertson County","TN",11,2021,2163585,36.527509,-86.869354,426922
"Robertson County","TX",11,2021,445496,31.025481,-96.514941,88904
"Robeson County","NC",11,2021,3306528,34.63921,-79.100881,757646
"Rock County","MN",11,2021,290838,43.669587,-96.263238,50976
"Rock County","NE",11,2021,13618,42.394749,-99.420851,4508
"Rock County","WI",11,2021,6413856,42.66988,-89.075284,706125
"Rock Island County","IL",11,2021,4748501,41.468421,-90.572125,596744
"Rockbridge County","VA",11,2021,630344,37.814517,-79.447754,66310
"Rockdale County","GA",11,2021,1083016,33.652081,-84.02637,346979
"Rockingham County","NC",11,2021,2750003,36.381806,-79.782754,377313
"Rockingham County","NH",11,2021,13031023,42.988664,-71.09908,1014222
"Rockingham County","VA",11,2021,2123102,38.507585,-78.885321,288447
"Rockland County","NY",11,2021,11882607,41.154628,-74.024662,1636545
"Rockwall County","TX",11,2021,3579133,32.899886,-96.41205,533018
"Roger Mills County","OK",11,2021,75389,35.708554,-99.741572,15733
"Rogers County","OK",11,2021,2526829,36.377794,-95.601383,483857
"Rolette County","ND",11,2021,528620,48.768271,-99.840463,96338
"Roosevelt County","MT",11,2021,419110,48.282747,-104.99517,65704
"Roosevelt County","NM",11,2021,416881,34.021207,-103.483004,86590
"Roscommon County","MI",11,2021,786234,44.339517,-84.611271,88223
"Roseau County","MN",11,2021,449025,48.761068,-95.821504,88445
"Rosebud County","MT",11,2021,442021,46.173206,-106.666792,51009
"Ross County","OH",11,2021,2205201,39.323895,-83.059538,332573
"Routt County","CO",11,2021,1119354,40.483664,-106.987702,110496
"Rowan County","NC",11,2021,3778948,35.641355,-80.521721,799744
"Runnels County","TX",11,2021,266153,31.845119,-99.982715,51767
"Rush County","IN",11,2021,450926,39.622362,-85.466529,86931
"Rusk County","TX",11,2021,1202091,32.109423,-94.756382,244907
"Rusk County","WI",11,2021,333183,45.472734,-91.136745,69603
"Russell County","AL",11,2021,1407724,32.289811,-85.18698,211143
"Russell County","VA",11,2021,745849,36.93342,-82.095934,118690
"Rutherford County","NC",11,2021,1679833,35.402747,-81.919582,349023
"Rutherford County","TN",11,2021,10209722,35.843369,-86.417213,1885442
"Rutland County","VT",11,2021,2350193,43.612399,-73.060304,140054
"Sabine County","TX",11,2021,233367,31.3433,-93.851913,28795
"Sacramento County","CA",11,2021,58677922,38.450136,-121.344329,4968351
"Saginaw County","MI",11,2021,5736860,43.328267,-84.05541,924514
"Saguache County","CO",11,2021,137347,38.031651,-106.234666,22566
"Salem County","NJ",11,2021,2035839,39.573828,-75.357356,244581
"Saline County","AR",11,2021,3544908,34.648525,-92.674463,562363
